addressID,address
3642,calle de Arregui y Aruej
3643,calle de Altamirano s/n
3644,calle del Párroco Don Emilio Franco
3645,CL JARDINES
3646,calle de Carolina Baeza
3647,calle Agustín Rodríguez Bonat
3648,"calle de Castelló, 98"
3649,calle de Alcalá s/n
3650,calle Eduardo Morales
3651,calle de Villamayor de Santiago
3652,avenida Provisional Gran Vía De Vicálvaro
3653,CL VICENTE ESPINEL
3654,calle Trole
3655,calle de Ramón Gómez de la Serna
3656,"calle de Alcántara, 5"
3657,calle de Santiago Alió
3658,"calle de Núñez de Balboa, 10"
3659,CL CANOA
3660,calle Alborea
3661,calle de Tomás Borrás
3662,calle Mudela
3663,"AV MEDITERRANEO, 16"
3664,calle de la Isla de Arosa
3665,paseo de Alberto Palacios
3666,calle de los Mancebos
3667,calle del Sotillo
3668,CL CINE
3669,"calle de López de Hoyos, 11"
3670,"CL AGUAS, 4"
3671,calle de Serrano Galvache
3672,calle del Cerro del Castañar
3673,CL LOPEZ DE HOYOS
3674,avenida Real de Pinto
3675,"calle de Joaquín María López, 12"
3676,plaza de Valvanera
3677,calle de Emiliano Barral
3678,calle Carmen Amaya
3679,"del Olivar, 35"
3680,"AV SAN LUIS, 44"
3681,"CL LAGASCA, 27"
3682,CL HILARION ESLAVA
3683,"calle de Velázquez, 86"
3684,"avenida de Badajoz, 15"
3685,calle Arechavaleta
3686,calle Arnedo
3687,"calle de La Masó, 93"
3688,calle Avestruz
3689,avenida de San Diego
3690,CL ESCUADRA
3691,"calle de Bocángel, 19"
3692,"calle de El Escorial, 26"
3693,"CL DIEGO DE LEON, 10"
3694,"calle Afueras a Valverde, 12"
3695,"calle de García de Paredes, 84"
3696,"CL FERNANDEZ DE LA HOZ, 52"
3697,"calle de Carlos Martín Álvarez, 34"
3698,"calle de Ciudad Real, 8"
3699,calle Sedano
3700,calle De La Marañosa
3701,calle de las Fuentes
3702,calle de Ribadavia
3703,CL MAESTRO ALONSO
3704,calle de Glyceria
3705,"calle de Tetuán, 20"
3706,calle Gandhi
3707,calle de los Navalmorales
3708,calle del Alerce
3709,calle de Benimamet
3710,calle del Río Nervión
3711,calle de Puntallana
3712,"calle de Gutierre de Cetina, 84"
3713,calle del Arte Figurativo
3714,calle de Betancunia
3715,calle de Rodríguez Vega
3716,calle de Carlos Hernández
3717,calle Moscareta
3718,calle del Idioma Esperanto
3719,calle de la Rábida
3720,calle de Juan Álvarez Mendizábal s/n
3721,CL ALIGUSTRE
3722,calle de Vélez Blanco
3723,"calle Alcatraz, 13"
3724,CL PAZ
3725,calle del Cine
3726,calle de Fráncfort
3727,avenida de Buenos Aires
3728,calle de la Virgen del Coro
3729,"Velarde, 16"
3730,"Carmen, 16"
3731,calle de Mestanza
3732,"calle de Quijada de Pandiellos, 36"
3733,calle de los Jaramagos
3734,calle Laviana
3735,de la Colegiata
3736,calle de Sebastián Elcano
3737,Embajadores Lavapies
3738,"calle del León, 3"
3739,CL CONSERVEROS
3740,plaza de San Nicolás
3741,calle del Comercio
3742,calle de la Inmaculada Concepción
3743,"CL SANTA ENGRACIA, 49"
3744,calle Cardenal Belluga
3745,"calle de Arriaga, 15"
3746,calle Santa María Reina
3747,"calle de Ayala, 55"
3748,CL ALFREDO CASTRO CAMBA
3749,via Gran s/n
3750,calle de Ambrosio Vallejo
3751,calle de Preciados
3752,calle de Gerardo Diego s/n
3753,calle Carranque
3754,calle de Pinilla del Valle
3755,calle de San Buenaventura
3756,avenida del Monasterio de El Escorial
3757,calle de Fernández de la Hoz s/n
3758,calle de Alejandro Rodríguez
3759,calle de Bacares
3760,calle de San Telmo
3761,calle de López de Aranda
3762,"calle de José Calvo, 9"
3763,"CL SANTA AUREA, 22"
3764,calle de Cervera
3765,calle Vecinos del Pozo
3766,"CL AMOS DE ESCALANTE, 30"
3767,calle Teodoredo
3768,calle de San Bruno
3769,calle de Navalmoral de la Mata
3770,calle Batalla del Salado
3771,"calle Aeronave, 18"
3772,CL BENITO GUTIERREZ
3773,calle de Ramón Pulido
3774,CL GALIANA
3775,calle de Santa Bárbara
3776,calle de Manuel Uribe
3777,calle del Castillo de Madrigal de las Altas Torres
3778,"calle Fuentesaúco, 7"
3779,calle de la Maquinilla
3780,calle General Prim
3781,calle Illescas
3782,AV PADRE PIQUER
3783,calle del Cerro de Valdecahonde
3784,calle Juan Salas
3785,avenida del Planetario
3786,calle de Cristóbal Bordiú s/n
3787,Gaztambide s/n
3788,calle San Luciano
3789,calle de Federico Mayo
3790,avenida de Guadalajara
3791,calle de Peña Cavero
3792,calle del Doctor Martín Arévalo
3793,calle de Martín de Vargas
3794,calle de Cuart de Poblet
3795,plaza de la Encarnación
3796,calle de Pinos Baja
3797,calle de las Pozas
3798,"calle de Fernando el Santo, 24"
3799,calle Gómez Acebo
3800,CL VALDESANGIL
3801,calle de San Baldomero
3802,calle de Begoña
3803,calle Blasón
3804,calle Totana
3805,calle Juan de Arolas
3806,calle Paredes de Nava
3807,calle de Miami
3808,"CL VICTOR DE LA SERNA, 9"
3809,CL MOTILLA DEL PALANCAR
3810,calle Muela de San Juan
3811,"calle de Nicasio Gallego, 17"
3812,calle Teodoro Anasagasti y Algán
3813,calle de la Colonia Erillas
3814,"calle Carabias, 20"
3815,"calle de Ayala, 134"
3816,calle Marina Vega
3817,calle de la Laguna
3818,calle de José de Cadalso
3819,calle del Alcalde Andrés Madrid Dávila
3820,calle Tinajo
